"";"";"";"";"";"";"";"Welchem Geschlecht fühlen Sie sich am ehesten zugehörig?";"In welchem Jahr sind Sie geboren?";"Was ist Ihr höchster Abschluss?";"In welchem Bundesland wohnen Sie?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Welche der folgenden Bundesregelungen zur Corona-Notbremse sind Ihnen bekannt?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Als wie effektiv schätzen Sie die Regelungen ein?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Inwieweit empfinden Sie die Regelungen als angemessen?";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Geben Sie an, inwieweit Sie sich an die von Ihnen als nicht nachvollziehbar eingestuften Regelungen halten.";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Ich halte mich selten bzw. nie an die ausgewählten Maßnahmen, weil...";"Bitte wählen Sie den Emoji aus, der Ihre aktuelle Gemütslage am ehesten widerspiegelt.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Bitten geben Sie an, inwieweit die folgenden Aussagen in Anbetracht der derzeitigen Lage auf Sie zutreffen.";"Haben Sie sich bereits mit dem COVID-19-Virus infiziert?";"Wurden Sie gegen das COVID-19-Virus geimpft?";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Bitte geben Sie an, inwieweit Sie den folgenden Aussagen zustimmen.";"Wie zufrieden waren Sie insgesamt mit der Corona-Politik?";"Hat die Bundesregierung Ihrer Meinung nach mit den Regelungen zur Bundesnotbremse und den damit verbundenen Maßnahmen richtig gehandelt?";"Welches Vorgehen befürworten Sie anstelle der Notbremse?";"Welches Vorgehen befürworten Sie anstelle der Notbremse?";"Hier ist Platz für Ihre Anmerkungen und Fragen.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"91";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"416";"weiblich";"2000";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"weniger effektiv";"Gar nicht effektiv";"Null";"Null";"Sehr effektiv";"Sehr effektiv";"Null";"weniger effektiv";"weniger effektiv";"Neutral";"Gar nicht effektiv";"Gar nicht effektiv";"2";"Zu strikt";"Null";"Null";"Genau richtig";"Genau richtig";"Null";"2";"4";"2";"Zu strikt";"2";"nie";"nicht zutreffend";"Null";"Null";"nicht zutreffend";"immer";"Null";"meistens";"nicht zutreffend";"nicht zutreffend";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"teils-teils";"stimme nicht zu";"stimme eher nicht zu";"sehr unzufrieden";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Bei der Impfung würde nicht nach erst und/oder zweit Impfung gefragt. Ich war etwas verunsichert, da ich mich jetzt nach der ersten nicht so sicher fühle wie wenn ich die zweite hätte. ";"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-A310F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"fa436bdee59d3a347f8e8951be57d764";"Deutsch";"Nicht bereinigt";"1624167497";"2021-06-20 05:38:17";"2021-06-20 05:45:13";"0000-00-00 00:00:00";"21";"46";"98";"276";"0";"164";"0";"283";"329";"226";"339";"0";"314";"416"
"94";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"636";"männlich";"1966";"Fachhochschulreife";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"relativ effektiv";"Neutral";"Neutral";"Null";"Null";"Sehr effektiv";"relativ effektiv";"Null";"Null";"relativ effektiv";"relativ effektiv";"relativ effektiv";"Genau richtig";"2";"2";"Null";"Null";"Genau richtig";"Genau richtig";"Null";"Null";"2";"Genau richtig";"Genau richtig";"meistens";"immer";"nicht zutreffend";"Null";"Null";"immer";"immer";"Null";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"teils-teils";"stimme nicht zu";"stimme nicht zu";"stimme nicht zu";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 10; MAR-LX1B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"e3e1883715186068b98dde87f2e86b2f";"Deutsch";"Nicht bereinigt";"1624204598";"2021-06-20 15:56:38";"2021-06-20 16:07:14";"0000-00-00 00:00:00";"59";"143";"243";"505";"0";"331";"0";"524";"632";"404";"0";"0";"608";"636"
"97";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"515";"weiblich";"1996";"Bachelorabschluss";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"Neutral";"weniger effektiv";"Neutral";"relativ effektiv";"Sehr effektiv";"Sehr effektiv";"weniger effektiv";"Neutral";"Null";"weniger effektiv";"relativ effektiv";"relativ effektiv";"Zu strikt";"Zu strikt";"Zu strikt";"Zu locker";"Genau richtig";"Genau richtig";"2";"2";"Null";"Zu strikt";"2";"Zu strikt";"meistens";"selten";"nie";"nicht zutreffend";"nicht zutreffend";"immer";"manchmal";"selten";"Null";"manchmal";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"teils-teils";"stimme eher zu";"teils-teils";"teils-teils";"2";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G986B/G986BXXU7DUE1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"48fe7d84964543e4a8b4e80aa7c856c5";"Deutsch";"Nicht bereinigt";"1624207482";"2021-06-20 16:44:42";"2021-06-20 16:53:17";"0000-00-00 00:00:00";"9";"48";"121";"456";"0";"245";"0";"463";"502";"324";"512";"0";"487";"515"
"98";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"231";"männlich";"1996";"Fachhochschulreife";"Nordrhein-Westfalen";"quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"relativ effektiv";"weniger effektiv";"Null";"Null";"Null";"relativ effektiv";"Null";"Null";"Null";"weniger effektiv";"Neutral";"weniger effektiv";"4";"2";"Null";"Null";"Null";"Genau richtig";"Null";"Null";"Null";"Zu strikt";"Genau richtig";"Zu strikt";"selten";"nie";"Null";"Null";"Null";"immer";"Null";"Null";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Nein";"Null";"Null";"Null";"Null";"2";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 10; LYA-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"33ce99744123827507625bfec628dc40";"Deutsch";"Nicht bereinigt";"1624207550";"2021-06-20 16:45:50";"2021-06-20 16:49:41";"0000-00-00 00:00:00";"7";"42";"84";"194";"0";"123";"0";"203";"220";"162";"0";"0";"0";"231"
"99";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"446";"männlich";"1987";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"not quoted";"quoted";"not quoted";"quoted";"not quoted";"quoted";"relativ effektiv";"weniger effektiv";"Gar nicht effektiv";"Null";"Neutral";"relativ effektiv";"Null";"Neutral";"Null";"Neutral";"Null";"relativ effektiv";"Zu strikt";"Zu strikt";"Zu strikt";"Null";"Zu strikt";"Genau richtig";"Null";"Zu strikt";"Null";"Zu strikt";"Null";"Zu strikt";"meistens";"immer";"immer";"Null";"nicht zutreffend";"immer";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme eher zu";"teils-teils";"stimme eher nicht zu";"stimme nicht zu";"2";"Nein";"Sonstige und zwar:";"Ausgewogene einzelfallregelungen";"Null";"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A207F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.0 Chrome/75.0.3770.143 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6905176,6912113,6898888";"Nicht geflipped";"Nicht geflipped";"HTML";"Null";"Null";"fc8b8fe53de6778193497f37d04de1d5";"Deutsch";"Nicht bereinigt";"1624208068";"2021-06-20 16:54:28";"2021-06-20 17:01:54";"0000-00-00 00:00:00";"93";"131";"182";"356";"0";"260";"0";"361";"414";"302";"444";"0";"391";"446"
"100";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"336";"männlich";"1997";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"not quoted";"quoted";"quoted";"0";"Gar nicht effektiv";"Gar nicht effektiv";"Null";"relativ effektiv";"relativ effektiv";"Null";"Null";"weniger effektiv";"Null";"relativ effektiv";"Sehr effektiv";"Zu strikt";"Zu strikt";"Genau richtig";"Null";"Genau richtig";"Genau richtig";"Null";"Null";"4";"Null";"Genau richtig";"2";"manchmal";"meistens";"immer";"Null";"nicht zutreffend";"immer";"Null";"Null";"nicht zutreffend";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Nein";"Null";"Null";"Null";"Null";"neutral";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 9; VTR-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.119 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6912113,6898888";"Geflippt";"Geflippt";"HTML";"Null";"Null";"95e60abe263520ee5db49898992c5f4d";"Deutsch";"Nicht bereinigt";"1624208138";"2021-06-20 16:55:38";"2021-06-20 17:01:14";"0000-00-00 00:00:00";"8";"40";"128";"312";"0";"174";"0";"320";"333";"272";"0";"0";"0";"336"
"102";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"187";"weiblich";"1996";"Fachhochschulreife";"Nordrhein-Westfalen";"not quoted";"quoted";"not quoted";"quoted";"not quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"quoted";"quoted";"Null";"relativ effektiv";"Null";"relativ effektiv";"Null";"Sehr effektiv";"Sehr effektiv";"Null";"Sehr effektiv";"Sehr effektiv";"Sehr effektiv";"Sehr effektiv";"Null";"Genau richtig";"Null";"Genau richtig";"Null";"Genau richtig";"Genau richtig";"Null";"Genau richtig";"Genau richtig";"Genau richtig";"Genau richtig";"Null";"meistens";"Null";"nicht zutreffend";"Null";"immer";"immer";"Null";"nicht zutreffend";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Ja";"Nein";"Null";"Null";"Null";"Null";"neutral";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"ec730a09d3d642a598d1669d4a4c59f1";"Deutsch";"Nicht bereinigt";"1624208301";"2021-06-20 16:58:21";"2021-06-20 17:01:28";"0000-00-00 00:00:00";"7";"30";"74";"165";"0";"123";"0";"171";"184";"142";"0";"0";"0";"187"
"104";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"257";"weiblich";"1993";"Bachelorabschluss";"Nordrhein-Westfalen";"quoted";"not quoted";"not quoted";"not quoted";"not quoted";"not quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Sehr effektiv";"Sehr effektiv";"Neutral";"Genau richtig";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Genau richtig";"Genau richtig";"Zu strikt";"meistens";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme eher zu";"teils-teils";"stimme nicht zu";"stimme eher nicht zu";"neutral";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 10; MAR-LX1B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"eeda4a4780f88dda5de8f2dfed7bb8b1";"Deutsch";"Nicht bereinigt";"1624210869";"2021-06-20 17:41:09";"2021-06-20 17:45:26";"0000-00-00 00:00:00";"36";"57";"115";"195";"0";"143";"0";"202";"254";"171";"0";"0";"234";"257"
"108";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"573";"weiblich";"1967";"Realschulabschluss / Mittlere Reife";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"relativ effektiv";"Neutral";"Null";"Null";"Sehr effektiv";"Sehr effektiv";"Sehr effektiv";"Neutral";"Neutral";"Sehr effektiv";"Sehr effektiv";"Genau richtig";"2";"Genau richtig";"Null";"Null";"Genau richtig";"Genau richtig";"Genau richtig";"Genau richtig";"Zu strikt";"Genau richtig";"2";"immer";"immer";"immer";"Null";"Null";"immer";"immer";"immer";"immer";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"stimme zu";"stimme nicht zu";"stimme nicht zu";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 8.0.0; WAS-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36 (Ecosia android@88.0.4324.181)";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"5b6a33adfe41ef125ee8a4924c2c9cf8";"Deutsch";"Nicht bereinigt";"1624211457";"2021-06-20 17:50:57";"2021-06-20 18:00:30";"0000-00-00 00:00:00";"11";"43";"136";"490";"0";"269";"0";"498";"569";"352";"0";"0";"546";"573"
"110";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"304";"weiblich";"1993";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"quoted";"quoted";"quoted";"quoted";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"weniger effektiv";"Neutral";"relativ effektiv";"Null";"Sehr effektiv";"Sehr effektiv";"Null";"Null";"weniger effektiv";"Sehr effektiv";"weniger effektiv";"Genau richtig";"Zu strikt";"Genau richtig";"Genau richtig";"Null";"Genau richtig";"Genau richtig";"Null";"Null";"Zu strikt";"Genau richtig";"Zu strikt";"meistens";"nicht zutreffend";"nicht zutreffend";"nicht zutreffend";"Null";"immer";"immer";"Null";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme zu";"stimme zu";"teils-teils";"stimme nicht zu";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"34e977c0a28c12e596fc9cffcbfab4bf";"Deutsch";"Nicht bereinigt";"1624211749";"2021-06-20 17:55:49";"2021-06-20 18:00:53";"0000-00-00 00:00:00";"24";"49";"101";"262";"0";"156";"0";"269";"301";"230";"0";"0";"291";"304"
"111";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"389";"männlich";"1955";"Realschulabschluss / Mittlere Reife";"Nordrhein-Westfalen";"quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"relativ effektiv";"weniger effektiv";"Null";"Null";"Null";"relativ effektiv";"Neutral";"Null";"Null";"Null";"relativ effektiv";"Sehr effektiv";"Genau richtig";"2";"Null";"Null";"Null";"Genau richtig";"Genau richtig";"Null";"Null";"Null";"Genau richtig";"Genau richtig";"meistens";"nicht zutreffend";"Null";"Null";"Null";"selten";"selten";"Null";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"stimme eher zu";"stimme eher nicht zu";"stimme nicht zu";"stimme nicht zu";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Mobile Safari/537.36";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Geflippt";"Nicht geflipped";"HTML";"Null";"Null";"f7ca078a29b5e06c819cf5c98fbd1e9a";"Deutsch";"Nicht bereinigt";"1624212196";"2021-06-20 18:03:16";"2021-06-20 18:09:45";"0000-00-00 00:00:00";"22";"78";"132";"305";"0";"191";"0";"318";"385";"255";"0";"0";"368";"389"
"114";"0";"Kein Tester";"Beendet (31)";"6898888";"Null";"380";"weiblich";"1993";"Allgemeine Hochschulreife / Abitur";"Nordrhein-Westfalen";"not quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"not quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"Null";"Gar nicht effektiv";"Null";"Null";"Null";"Sehr effektiv";"Null";"Null";"Null";"Neutral";"relativ effektiv";"relativ effektiv";"Null";"Zu strikt";"Null";"Null";"Null";"Genau richtig";"Null";"Null";"Null";"Genau richtig";"Genau richtig";"2";"Null";"immer";"Null";"Null";"Null";"immer";"Null";"Null";"Null";"nicht zutreffend";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Nein";"Null";"Null";"Null";"Null";"2";"Nein";"Kurzen, strikten Lockdown (Bsp.: China, Australien)";"Null";"Null";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6904242,6905174,6905176,6912113,6898888";"Geflippt";"Nicht geflipped";"HTML";"Null";"Null";"a4b0817ddf6b4607d7468cdc00cba55f";"Deutsch";"Nicht bereinigt";"1624213725";"2021-06-20 18:28:45";"2021-06-20 18:35:05";"0000-00-00 00:00:00";"6";"31";"72";"252";"0";"111";"0";"331";"353";"146";"370";"0";"0";"380"
"118";"0";"Kein Tester";"Beendet nach Unterbrechung (32)";"6898888";"Null";"-1";"weiblich";"1961";"Realschulabschluss / Mittlere Reife";"Nordrhein-Westfalen";"quoted";"quoted";"not quoted";"quoted";"not quoted";"quoted";"quoted";"not quoted";"not quoted";"quoted";"quoted";"quoted";"Sehr effektiv";"Neutral";"Null";"Neutral";"Null";"relativ effektiv";"Gar nicht effektiv";"Null";"Null";"relativ effektiv";"relativ effektiv";"relativ effektiv";"Genau richtig";"Zu locker";"Null";"Zu locker";"Null";"Genau richtig";"Zu locker";"Null";"Null";"Genau richtig";"Genau richtig";"Genau richtig";"meistens";"immer";"Null";"nicht zutreffend";"Null";"immer";"immer";"Null";"Null";"immer";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Null";"Nein";"Ja";"teils-teils";"stimme eher nicht zu";"stimme nicht zu";"stimme nicht zu";"4";"Ja";"Null";"Null";"Null";"Mozilla/5.0 (Android 10; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0";"Null";"0";"0";"Null";"0";"6898876,6898877,6898878,6904232,6904243,6898880,6898881,6904237,6905236,6905237,6904242,6905174,6912113,6898888";"Nicht geflipped";"Geflippt";"HTML";"Null";"Null";"a16683bc896c6c90205b45f7cc868ef7";"Deutsch";"Nicht bereinigt";"1624214849";"2021-06-20 18:47:29";"2021-06-20 20:38:15";"0000-00-00 00:00:00";"7";"59";"240";"907";"0";"401";"0";"917";"6641";"494";"0";"0";"6611";"6646"
